id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,Guess,IP_flag,Port_flag,Agent_flag,Transfer_flag,Violations
7146,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55522,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264516863,1625264518237,1374,23,3249,1625264516863,1625264518237,1374,11,1281,1625264516863,1625264518237,1374,12,1968,54,141.2608695652174,254.058192580738,1239,54,116.45454545454544,117.7279606859506,398,54,164.0,339.57593875570484,1239,0,62.45454545454545,215.15547584916072,1014,0,137.39999999999998,316.1357654904333,1026,0,124.90909090909088,297.7117580968056,1014,2,0,0,0,21,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,12,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7147,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55525,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264516893,1625264517965,1072,22,3195,1625264516893,1625264517965,1072,11,1281,1625264516893,1625264517965,1072,11,1914,54,145.22727272727275,259.30693925267167,1239,54,116.45454545454544,117.7279606859506,398,54,174.0,354.292252243822,1239,0,51.04761904761904,163.1604965028227,740,0,107.2,236.53320180379657,761,0,107.2,229.1703878485758,740,2,0,0,0,20,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,11,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7148,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55528,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264516962,1625264518033,1071,23,3249,1625264516962,1625264518033,1071,11,1281,1625264516962,1625264518033,1071,12,1968,54,141.2608695652174,254.058192580738,1239,54,116.45454545454544,117.7279606859506,398,54,164.0,339.57593875570484,1239,0,48.68181818181817,169.56369399239424,800,0,107.1,252.07602468743875,818,0,97.36363636363636,234.94393915454503,800,2,0,0,0,21,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,12,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7149,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55531,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264516996,1625264518371,1375,22,3195,1625264516996,1625264518371,1375,11,1281,1625264516996,1625264518371,1375,11,1914,54,145.22727272727275,259.30693925267167,1239,54,116.45454545454544,117.7279606859506,398,54,174.0,354.292252243822,1239,0,65.47619047619048,259.46186984750165,1196,0,137.5,380.78260055954354,1220,0,137.5,372.30162503002856,1196,2,0,0,0,20,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,11,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7150,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55534,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264517059,1625264518309,1250,23,3249,1625264517059,1625264518309,1250,11,1281,1625264517059,1625264518309,1250,12,1968,54,141.2608695652174,254.058192580738,1239,54,116.45454545454544,117.7279606859506,398,54,164.0,339.57593875570484,1239,0,56.8181818181818,154.95825439795263,616,0,125.0,220.2195873819281,629,0,113.63636363636364,208.14190963247776,616,2,0,0,0,21,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,12,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7151,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55537,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264517118,1625264517763,645,22,3195,1625264517118,1625264517763,645,11,1281,1625264517119,1625264517763,644,11,1914,54,145.22727272727275,259.30693925267167,1239,54,116.45454545454544,117.7279606859506,398,54,174.0,354.292252243822,1239,0,30.71428571428572,96.07244290489486,432,0,64.5,136.52045023853873,433,0,64.4,134.55209647815477,432,2,0,0,0,20,9,2,2,1,0,0,0,9,5,2,1,1,0,0,0,11,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7153,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55540,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264529631,1625264589721,60090,33,4351,1625264529631,1625264589721,60090,16,1821,1625264529631,1625264589721,60090,17,2530,54,131.84848484848484,218.8322875531798,1239,54,113.8125,114.1801026157068,398,54,148.8235294117647,287.9607688761869,1239,0,1877.8125,5030.303347727778,15011,0,4006.0,6848.384950378551,15012,0,3755.625,6691.659264836089,15012,2,0,0,0,30,11,3,2,1,0,0,0,13,6,3,1,1,0,0,0,17,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7185,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62783,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263640108,1625263700190,60082,31,3987,1625263640108,1625263700190,60082,15,1767,1625263640109,1625263700189,60080,16,2220,54,128.61290322580643,223.1799987184268,1239,54,117.8,117.0288120812258,398,54,138.75,294.2947502080185,1239,0,2002.733333333333,5177.463317996121,15014,0,4291.571428571428,7015.883032468167,15014,0,4005.3333333333335,6851.09634257453,15014,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7186,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53834,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263644241,1625263704346,60105,33,4420,1625263644241,1625263704346,60105,17,2048,1625263644242,1625263704345,60103,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1878.28125,5032.370782498079,15128,0,3756.5625,6694.603806736189,15128,0,4006.8666666666672,6851.781664717023,15129,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7189,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,62789,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263658585,1625263718694,60109,31,3991,1625263658585,1625263718694,60109,15,1771,1625263658585,1625263718694,60109,16,2220,54,128.74193548387095,223.2960617270168,1239,54,118.06666666666668,117.52839575831796,398,54,138.75,294.2947502080185,1239,0,2003.6333333333328,5174.540069405692,15011,0,4293.500000000001,7010.738112682244,15011,0,4007.266666666667,6846.029824093739,15012,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7191,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53840,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263680225,1625263740337,60112,33,4421,1625263680225,1625263740337,60112,17,2049,1625263680226,1625263740337,60111,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.5,5035.535465008149,15103,0,3757.000000000001,6699.384837430971,15104,0,4007.4,6856.731268302287,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7217,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,54218,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263711543,1625263771603,60060,31,4246,1625263711543,1625263771603,60060,15,1770,1625263711544,1625263771602,60058,16,2476,54,136.96774193548387,225.1379553179143,1239,54,118.0,117.40284737359896,398,54,154.75,296.3319085080107,1239,0,2002.0,5180.341847327492,15017,0,4290.0,7021.486386579631,15017,0,4003.866666666666,6856.218802420665,15018,2,0,0,0,29,11,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7253,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,60443,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263760123,1625263820190,60067,31,3990,1625263760123,1625263820190,60067,15,1770,1625263760124,1625263820190,60066,16,2220,54,128.70967741935482,223.26683490812616,1239,54,118.0,117.40284737359896,398,54,138.75,294.2947502080185,1239,0,2002.2333333333336,5179.438837153702,15007,0,4290.500000000001,7019.828342740189,15008,0,4004.400000000001,6854.461089580378,15007,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7262,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,51005,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263771552,1625263831643,60091,31,3992,1625263771552,1625263831643,60091,15,1772,1625263771552,1625263831643,60091,16,2220,54,128.7741935483871,223.3254291652161,1239,54,118.13333333333333,117.6543768032128,398,54,138.75,294.2947502080185,1239,0,2003.0333333333333,5177.243711389916,15009,0,4292.214285714286,7015.298186310911,15009,0,4006.066666666666,6850.481145423985,15009,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7269,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53876,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263800338,1625263860410,60072,32,4612,1625263800338,1625263860410,60072,17,2050,1625263800339,1625263860409,60070,15,2562,54,144.125,222.7284981114176,1251,54,120.58823529411764,112.75418995736334,410,66,170.8,306.4008112633796,1251,0,1937.806451612904,5108.204286043872,15103,0,3754.500000000001,6702.090081957021,15104,0,4290.714285714285,7025.052011070221,15104,2,0,0,0,29,11,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7289,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52199,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263825660,1625264001141,175481,28729,168618223,1625263825660,1625264001141,175481,3206,195822,1625263825660,1625264001141,175481,25523,168422401,54,5869.26878763617,5488.600448740099,12744,54,61.0798502807237,141.9836047294155,4611,54,6598.848136974466,5397.812331836584,12744,0,6.108361180729566,291.7206072918998,15014,0,54.75226209048363,872.0385424427349,15015,0,6.875675887469623,309.5947427936585,15015,2,0,0,0,28725,3091,3,2,1,0,0,0,3205,17,0,1,1,0,0,0,25520,3074,3,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,False,True,,,True,2
7301,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,56342,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263904406,1625264015345,110939,67,45918,1625263904406,1625264015345,110939,33,29092,1625263904407,1625264015344,110937,34,16826,54,685.3432835820895,1508.6581088708542,9490,54,881.5757575757574,1959.720500324967,9490,54,494.88235294117646,867.2319519407845,2874,0,1680.893939393939,4576.028520381764,15013,0,3466.84375,6128.356660793753,15014,0,3361.7272727272725,6071.763115401116,15014,2,0,0,0,61,26,6,1,1,0,0,0,27,14,6,1,1,0,0,0,34,12,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7303,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,58865,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263941416,1625263959838,18422,22,4076,1625263941416,1625263959838,18422,11,1929,1625263941416,1625263956474,15058,11,2147,54,185.27272727272728,286.62887599492234,1239,54,175.36363636363637,216.59883320427772,725,54,195.1818181818182,354.1140545592107,1239,0,877.2380952380952,3307.8785785569867,14956,0,1842.2,4726.663700046083,14956,0,1505.8,4742.792819988381,15004,2,0,0,0,21,9,1,0,1,0,0,0,10,5,1,0,1,0,0,0,11,4,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,False,True,,,,1
7314,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53900,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625263980413,1625264040478,60065,33,4423,1625263980413,1625264040478,60065,17,2051,1625263980414,1625264040478,60064,16,2372,54,134.03030303030306,217.617423022676,1251,54,120.6470588235294,112.8732370717648,410,66,148.25,294.9925422786143,1251,0,1877.03125,5034.50602045123,15122,0,3754.0625,6698.659611880076,15122,0,4004.266666666667,6855.946683267711,15123,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7321,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,64337,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264000156,1625264060218,60062,31,3987,1625264000156,1625264060218,60062,15,1767,1625264000156,1625264060218,60062,16,2220,54,128.61290322580643,223.1799987184268,1239,54,117.8,117.0288120812258,398,54,138.75,294.2947502080185,1239,0,2002.0666666666664,5179.811053226404,15015,0,4290.142857142856,7020.073885838906,15015,0,4004.133333333333,6854.948867858343,15015,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7329,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53906,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264040425,1625264100488,60063,33,4420,1625264040425,1625264100488,60063,17,2048,1625264040425,1625264100488,60063,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1876.96875,5034.162623671645,15103,0,3753.937500000001,6698.607053895607,15104,0,4004.2000000000007,6855.857758151055,15106,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7336,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,57251,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264071615,1625264131676,60061,30,3934,1625264071615,1625264131676,60061,14,1714,1625264071616,1625264131675,60059,16,2220,54,131.13333333333335,226.5869298560912,1239,54,122.42857142857142,120.18493076262756,398,54,138.75,294.2947502080185,1239,0,2071.0689655172414,5257.038098254802,15012,0,4620.076923076922,7192.861292762643,15013,0,4003.933333333333,6854.763374749673,15013,2,0,0,0,28,10,2,2,1,0,0,0,12,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7347,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,53912,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264100436,1625264160500,60064,34,4731,1625264100436,1625264160500,60064,18,2103,1625264100436,1625264160500,60064,16,2628,54,139.14705882352942,216.78436882497985,1251,54,116.83333333333331,110.3919487686542,410,66,164.25,297.16852682162244,1251,0,1820.1212121212125,4970.631793077062,15165,0,3533.1764705882347,6556.611884533944,15165,0,4004.266666666667,6863.783166183278,15166,2,0,0,0,30,11,3,2,1,0,0,0,14,6,3,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7372,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,50105,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264121172,1625264181257,60085,31,3989,1625264121172,1625264181257,60085,15,1769,1625264121172,1625264181256,60084,16,2220,54,128.6774193548387,223.23774876377487,1239,54,117.93333333333332,117.27773303857244,398,54,138.75,294.2947502080185,1239,0,2002.8333333333333,5176.846177990487,15016,0,4291.785714285715,7015.124410087891,15017,0,4005.6,6850.027119862893,15017,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7415,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,52232,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264169745,1625264175017,5272,31,6843,1625264169745,1625264175017,5272,14,2499,1625264169746,1625264175017,5271,17,4344,54,220.74193548387092,305.4495013082562,1239,54,178.5,177.91344049197718,628,54,255.52941176470588,382.5846503793407,1239,0,175.73333333333335,936.5254910584648,5134,0,405.5384615384616,1434.3046872604984,5179,0,329.4375,1281.286643378444,5134,2,0,0,0,29,15,2,2,1,0,0,0,12,8,2,1,1,0,0,0,17,7,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7427,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,54236,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264184706,1625264244795,60089,33,4422,1625264184706,1625264244795,60089,17,2050,1625264184706,1625264244794,60088,16,2372,54,134.0,217.58848774693945,1251,54,120.58823529411764,112.75418995736334,410,66,148.25,294.9925422786143,1251,0,1877.78125,5032.914160861958,15103,0,3755.5625,6695.743851818606,15104,0,4005.866666666667,6852.825557666672,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7430,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,61373,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264235018,1625264295282,60264,26,4330,1625264235018,1625264295282,60264,13,2051,1625264235019,1625264281706,46687,13,2279,54,166.53846153846152,267.70464781459896,1239,54,157.76923076923077,205.6364728698656,737,54,175.30769230769232,326.8803003688518,1239,0,2410.56,5462.672354870524,15020,0,5022.0,7127.845843144783,15021,0,3890.583333333333,6721.364829723381,15021,2,0,0,0,25,9,1,0,1,0,0,0,12,5,1,0,1,0,0,0,13,4,0,0,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,False,True,,,,1
7436,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55472,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264301201,1625264430871,129670,4253,21806723,1625264301201,1625264430871,129670,495,28247,1625264301201,1625264430871,129670,3758,21778476,54,5127.374324006582,5274.639143450575,12744,54,57.06464646464648,28.12579936113273,398,54,5795.23044172432,5258.712996409853,12744,0,30.49623706491062,663.0942037619996,15015,0,262.4898785425102,1931.4860884923137,15016,0,34.51424008517432,705.3554886808367,15015,2,0,0,0,4249,489,3,2,1,0,0,0,494,9,0,1,1,0,0,0,3755,480,3,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,False,True,,,True,2
7437,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,54254,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264340598,1625264400662,60064,32,4351,1625264340598,1625264400662,60064,17,2045,1625264340598,1625264400662,60064,15,2306,54,135.96875000000003,220.5783430972959,1251,54,120.29411764705884,112.164925837961,410,66,153.73333333333332,304.5011064175692,1251,0,1937.548387096774,5110.679066677993,15131,0,3754.0,6706.005258970003,15131,0,4290.285714285715,7029.478516915761,15132,2,0,0,0,29,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,15,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7441,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55481,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264371133,1625264517677,146544,103,28170,1625264371133,1625264517677,146544,47,18842,1625264371133,1625264517677,146544,56,9328,54,273.49514563106794,412.0119423784688,2539,54,400.8936170212767,551.8023131380103,2539,54,166.57142857142856,186.132294803538,1239,0,1436.7058823529412,3991.901776575477,15018,0,3185.7391304347825,5483.826180221181,15019,0,2664.4363636363632,5159.95114376683,15020,2,0,0,0,101,49,2,2,1,0,0,0,45,25,2,1,1,0,0,0,56,24,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
7447,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,54260,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264424842,1625264484908,60066,33,4417,1625264424842,1625264484908,60066,17,2045,1625264424842,1625264484908,60066,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1877.0625,5033.423179029709,15109,0,3754.125,6696.9642065142725,15109,0,4004.4,6854.274274390501,15110,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
7448,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,55484,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625264431685,1625264491755,60070,31,3994,1625264431685,1625264491755,60070,15,1774,1625264431685,1625264491755,60070,16,2220,54,128.83870967741933,223.3845856774356,1239,54,118.26666666666668,117.90763132134208,398,54,138.75,294.2947502080185,1239,0,2002.3333333333328,5180.319610252615,15020,0,4290.714285714285,7020.872216563885,15020,0,4004.666666666666,6855.734259588482,15021,2,0,0,0,29,10,2,2,1,0,0,0,13,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Remove Traces,Cover up,Benign,APT,True,True,,,,1
